Contract  date	time zone Strike Price	Bid	Ask	Change	% Change	Volume	Open Interest	Implied Volatility
XSP210618P00455000	2020-09-03 10:23AM EST	455.00	113.16	115.36	131.36	0.00	-	-	6	73.84%
XSP210618P00460000	2020-09-03 10:24AM EST	460.00	117.43	120.26	136.26	0.00	-	-	1	75.11%
XSP210618P00465000	2020-09-03 10:23AM EST	465.00	122.84	125.17	141.17	0.00	-	-	1	76.37%
XSP210618P00470000	2020-07-16 8:52AM EST	470.00	152.20	135.99	136.90	0.00	-	-	5	75.74%
XSP210618P00475000	2020-12-16 2:06PM EST	475.00	106.90	0.00	0.00	0.00	-	-	1	0.00%
XSP210618P00480000	2020-09-03 10:24AM EST	480.00	136.94	139.95	155.95	0.00	-	-	11	80.01%
XSP210618P00485000	2020-09-03 10:23AM EST	485.00	142.70	144.88	160.88	0.00	-	-	2	81.18%
XSP210618P00490000	2020-09-03 10:24AM EST	490.00	146.91	149.59	165.59	0.00	-	-	3	82.07%
XSP210618P00505000	2020-09-03 10:24AM EST	505.00	161.84	164.69	180.69	0.00	-	-	3	85.71%
XSP210618P00515000	2020-09-03 10:23AM EST	515.00	171.68	174.61	190.61	0.00	-	-	1	87.87%
XSP210618P00525000	2020-09-03 10:25AM EST	525.00	181.58	184.54	200.54	0.00	-	-	2	89.96%
XSP210618P00550000	2020-12-16 1:36PM EST	550.00	181.00	0.00	0.00	0.00	-	-	1	0.00%
